sku_code,brand_name,material,material_grade,bottle_material,cap_material,series,product_code,color,model_no,item_code,box_code,box_style,security_type,usage,handle,window,property,accessories,lid,bubble_lined,bursting_factor,sealing,finishing,perforation,car_type,lamination,grammage,neck_size,type,flute_type,printing,no_of_layers,flap_inch,flap_width_mm,gusset_inch,bottom_gusset,tape_size_inch,added_features,mouth_diameter_mm/top_diameter,weight_gm,racking_load_capacity_kg,capcity_ml,width_mm,inner_height_mm,outer_height_mm,height_inch,length_mm,thickness_gsm,thickness_microns,inner_gsm,outer_gsm,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,50000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,1,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,50000,1,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,65000,1,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,1.64
BZ-SKU-0009160,"""Non Branded""","""Paper""",,,,,,,,,"""Box 1""",,,,,,,,,,"""24x18x24""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""120""",,"""4.72""","""259.842""",,,,,2018-07-26,500,3,9508,7.5
BZ-SKU-0002266,"""Damati""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-07,250,3,4606,6.8
BZ-SKU-0002266,"""Damati""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-07,250,3,1829,6.8
BZ-SKU-0002266,"""Damati""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-07,250,3,4606,6.3
BZ-SKU-0002266,"""Damati""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-07,250,3,1829,6.8
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,34.82142857
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1,3,7746,34.82142857
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,4,7746,25
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1,3,7746,34.82142857
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,34.375
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1,4,7746,25
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,4,7746,25
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,34.82142857
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,1,7746,34.375
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,34.375
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,37.94642857
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,34.37
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,34.375
BZ-SKU-0000653,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,34.35
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,40000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,52000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,3000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,25000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.24
BZ-SKU-0000045,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""",,"""215.9""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,33000,3,4606,1.24
BZ-SKU-0011953,"""Non Branded""","""Paper""",,,,,,,,,"""215663 CFC HAIR FALL MASQ""",,,,,,,,,,"""20x20x20x20x20""",,,,,,,,,"""B""",,,,,,,,,,,,,,,,"""7""","""342.9""",,,,,2018-12-28,400,3,4606,22
BZ-SKU-0011953,"""Non Branded""","""Paper""",,,,,,,,,"""215663 CFC HAIR FALL MASQ""",,,,,,,,,,"""20x20x20x20x20""",,,,,,,,,"""B""",,,,,,,,,,,,,,,,"""7""","""342.9""",,,,,2018-12-28,300,3,4606,22
BZ-SKU-0000846,"""Troika Pack""",,,,,,,,,,,,,,"""D-Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""" 80""",,,,2018-02-05,9835,3,4606,6.38
BZ-SKU-0000846,"""Troika Pack""",,,,,,,,,,,,,,"""D-Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""" 80""",,,,2018-02-05,9500,3,4606,7.23
BZ-SKU-0007072,"""Non Branded""",,,,,,,"""Brown""",,,,,,"""[\""chocolates\""]""",,,,,,,,,,,"""Snap Fit""",,,,,,,,,,,,,,,,,"""500""",,,,,,,,,,2018-04-05,25000,3,9816,9.25
BZ-SKU-0010890,"""Non Branded""","""Paper""",,,,,,,,,"""212767""",,,,,,,,,,"""20x20x20x20x20""",,,,,,,,,"""B""",,,,,,,,,,,,,,,,"""2""","""279.4""",,,,,2018-11-16,1000,3,7746,1
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,10000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,10000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,26000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,10000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,25000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,40000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,0.74
BZ-SKU-0000043,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""152.4""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,0.74
BZ-SKU-0010513,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Box Label""",,"""4 Color Printing""",,,,,,,,,,,,"""50""",,,,"""107""",,,,,2018-10-16,5000,8,4606,1.15
BZ-SKU-0010513,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Box Label""",,"""4 Color Printing""",,,,,,,,,,,,"""50""",,,,"""107""",,,,,2018-10-16,10000,6,4606,1.15
BZ-SKU-0010479,"""Recon""",,,,,,,"""Multi Color""",,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,"""4 Color Printing""",,,,,,,,,,,,"""66""",,,,"""282""","""85""",,,,2018-10-15,15000,3,4606,1.2
BZ-SKU-0007080,"""E-Squire""","""HDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""250""",,,,,,,2018-03-09,500,3,9508,301
BZ-SKU-0007080,"""E-Squire""","""HDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""250""",,,,,,,2018-03-09,500,3,9508,301
BZ-SKU-0013523,"""Non Branded""",,,,,,,"""Multi Color""",,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,"""5 Color Printing""",,,,,,,,,,,,"""115""",,,,"""322""","""220""",,,,2019-02-19,10000,3,7746,2.8
BZ-SKU-0009185,"""Non Branded""","""Top paper golden Kraft rest brown Kraft""",,,,,,,,,,,,,,,,,,,"""18x18x18x18x18""",,,,,,,,,,,,,,,,,,,,,,,"""340""",,"""13.39""","""990.092""",,,,,2018-07-18,25,3,4606,97
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-03-22,5000,4,4606,8.2
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-03-22,5000,4,4606,8.199811321
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-02-07,3500,4,4606,7.730867347
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-02-07,6500,4,4606,7.730906593
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-02-07,3500,3,4606,7.731122449
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-03-22,4000,3,4606,8.2
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-03-22,6187,3,4606,8.2
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-03-22,30000,8,4606,9.36
BZ-SKU-0004703,"""Non Branded""","""Corrugated Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""266.7""",,,,"""254""","""100""",,,,2018-02-07,6500,3,4606,7.730906593
BZ-SKU-0013642,,,"""BOPP""",,,,,"""Black""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-03-01,500,3,7746,30
BZ-SKU-0012974,"""Non Branded""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,"""No Printing""",,,,,,,,,,,,,,,,,,,,,2019-01-30,26009,1,7746,4.55
BZ-SKU-0012974,"""Non Branded""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,"""No Printing""",,,,,,,,,,,,,,,,,,,,,2019-01-30,31557,1,7746,4.55
BZ-SKU-0012974,"""Non Branded""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,"""No Printing""",,,,,,,,,,,,,,,,,,,,,2019-01-30,23667,1,4606,4.55
BZ-SKU-0012974,"""Non Branded""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,"""No Printing""",,,,,,,,,,,,,,,,,,,,,2019-01-30,23667,1,9508,4.55
BZ-SKU-0012974,"""Non Branded""","""PP""",,,,,,"""Black""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,"""No Printing""",,,,,,,,,,,,,,,,,,,,,2019-01-30,23667,4,4606,4.55
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1000,4,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,3000,3,4606,29
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,5000,3,7746,28
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,10000,3,9508,28.4
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,2000,3,4606,29
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,2060,3,9508,28.4
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,2000,3,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,4720,3,4606,29
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,600,8,9508,28.4
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1500,3,9508,28.4
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,580,3,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1000,3,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,2,8,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,500,4,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1,8,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1,8,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,500,8,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,2000,4,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1350,3,7746,25
BZ-SKU-0000613,"""FirstCry""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""11""","""309.88""",,,,,2019-06-12,1500,8,7746,25
BZ-SKU-0008212,"""Non Branded""",,,,,,,"""Red Strip""",,,,,,,,,,,,,,,,,,,,,"""Thermal Label Roll""",,,,,,,,,,,,,,"""101.6""",,,,"""101.6""",,,,,2018-05-28,25000,3,7746,0.45
BZ-SKU-0008212,"""Non Branded""",,,,,,,"""Red Strip""",,,,,,,,,,,,,,,,,,,,,"""Thermal Label Roll""",,,,,,,,,,,,,,"""101.6""",,,,"""101.6""",,,,,2018-05-28,25000,3,7746,0.45
BZ-SKU-0010765,"""Pure Delite""",,,,,,,"""Multi Color""",,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,"""5 Color Printing""",,,,,,,,,,,,"""35""",,,,"""145""",,,,,2018-11-02,1000,4,4606,7.5
BZ-SKU-0010765,"""Pure Delite""",,,,,,,"""Multi Color""",,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,"""5 Color Printing""",,,,,,,,,,,,"""35""",,,,"""145""",,,,,2018-11-02,1500,6,4606,7.5
